FeatureID,FeatureName,oligodendrocyte Average,oligodendrocyte Log2 Fold Change,oligodendrocyte P-Value,OPC Average,OPC Log2 Fold Change,OPC P-Value,microglia Average,microglia Log2 Fold Change,microglia P-Value,astrocyte Average,astrocyte Log2 Fold Change,astrocyte P-Value,pericyte Average,pericyte Log2 Fold Change,pericyte P-Value,endothelial stalk Average,endothelial stalk Log2 Fold Change,endothelial stalk P-Value,ependymal Average,ependymal Log2 Fold Change,ependymal P-Value,inhibitory Average,inhibitory Log2 Fold Change,inhibitory P-Value,excitatory Average,excitatory Log2 Fold Change,excitatory P-Value,exclude_debris Average,exclude_debris Log2 Fold Change,exclude_debris P-Value
ENSMUSG00000078427,Sarnp,0.7754831288194459,0.20760334663159447,0.6749356298093816,0.9391681809452868,0.47572795154998315,0.861341049129893,1.0725596092675644,0.6633639244860801,0.929068489636817,0.9303347998883167,0.4817455828532287,0.27546491429168557,1.1003691645287865,0.6983568695982212,1,0.8731708761777687,0.3665446598901205,1,0.7752634267013245,0.1944495023673034,0.9921726133556844,0.8024631211137231,0.25777051830328246,0.7193506071334498,0.6371044774863085,-0.40675898467695093,0.04158106031323782,1.0536223638294648,0.6368039489035398,0.9960904898224664
ENSMUSG00000025915,Sgk3,3.4252336496322964,4.562536269096336,2.5298445248889844e-122,0.45107002238949256,0.31109402202143377,0.9970324843891963,0.7656099842469127,1.0758743996721967,0.7342016514925488,0.5000872881698087,0.48060136169283174,0.2832052025263997,0.10064352114592559,-1.7777140305107504,1,0.3542578983349804,-0.03724091295024179,1,0.7856464190232172,1.1133773974672596,0.5489521048986863,0.11603894267744654,-1.7083966204508727,0.0002816752222574823,0.11420382262888239,-3.584463158071769,9.50774763629679e-115,0.1748368988013959,-1.0336731971787867,1
ENSMUSG00000028837,Psmb2,1.0766047663177467,0.9168511129410949,0.0021296124183761683,0.6541637389379954,0.11687806111270271,1,0.7797226106846439,0.37092141241403365,1,0.8277306838672697,0.48053871623175204,0.27754201298523,0.7850194649382196,0.38115243451136144,1,0.8382440411306579,0.476014668629189,1,0.5641425828228388,-0.09554477115618198,1,0.6603453232778401,0.13630693024489748,0.9252818089176842,0.5427782206980271,-0.647633918147408,0.0005138494686116737,0.9984107115763925,0.7273265173689359,0.9960904898224664
ENSMUSG00000050608,Micos10,0.8060548677293596,0.7994634081274459,0.009947135391027774,0.4768775112326725,-0.026395791582855432,1,0.6244837198696016,0.3658240613308551,1,0.6656334249432627,0.4797893489020779,0.28002913142238434,0.831986441472985,0.7791035776964126,1,0.7634008231725634,0.6565527797501443,1,0.5053056263321133,0.06078666329700688,1,0.5359324362834644,0.14969277976978723,0.9030661124186914,0.4394182303616141,-0.6158960002253208,0.001058138618471286,1.2054544075254139,1.3151785621288004,0.9960904898224664
ENSMUSG00000060275,Nrg2,0.18762655448633334,-2.072523178353757,6.12981517391037e-08,0.5038070648081646,-0.5770908220111297,1,0.16935151725277334,-2.1254123473386137,1,1.0254663472355618,0.47859826134233335,0.2799432926220455,0.046966976534765274,-3.815834404633135,1,0.2993728718323778,-1.3201985604341728,1,0.26303580548794936,-1.5003489545059459,1,0.8050949321847579,0.1097723307931825,0.9603630233572416,0.7913315945733317,0.4439609461132248,0.03986452417824082,0.42328933394022167,-0.8170606084876599,1
ENSMUSG00000036398,Ppp1r11,0.6220249884088985,0.885224055503709,0.0034695016295448666,0.39272265630925973,0.14613218211050616,1,0.6879905388393917,0.9581507098563464,0.8021675437597199,0.48657918325947486,0.4775824901645469,0.2849420152151064,0.8789534180077502,1.3096813263827631,0.9461935465218019,0.7259792141935162,1.0377308604567872,0.8801803488269111,0.5329936058571606,0.5895847863188975,0.8484264829204216,0.5010011257042744,0.5288185383973328,0.2686412196955298,0.3064932938676801,-0.8541364620941387,2.3153746060902635e-06,1.0628243058716436,1.5861599942359983,0.9960904898224664
ENSMUSG00000039220,Ppp1r10,0.5456955487776106,0.27565925355861665,0.5305720272944332,0.5902060491962017,0.3745225307180211,0.9446018933941539,0.9702430675940139,1.0917884847493546,0.7171705556262907,0.6245342972373531,0.4762019744156759,0.28477725938853027,1.0601117560704163,1.2165108522787726,0.9868691348859031,0.7434426317170716,0.7074460051281879,1,0.636823529076088,0.4830313584227687,0.8910408143723555,0.5096143255731157,0.16668476152797607,0.8735352408848746,0.4280548326888254,-0.42339326517486175,0.03311371461271263,0.34507282658170246,-0.39455057644309033,0.9960904898224664
ENSMUSG00000027248,Pdia3,0.6997531350491367,0.11981619751856964,0.8671743150351443,1.1501163506199747,0.841589096331012,0.6510056682910581,1.5594452213692878,1.2734029721661673,0.5890386291141325,0.8843497618956906,0.47518872151005753,0.2849087029343596,1.1607552772163419,0.8424438580341536,1,1.165059426214337,0.8525573670702082,1,1.4536189250649834,1.1715164447213808,0.5036840137061853,0.8835707532119795,0.4794128013068589,0.33941223737529114,0.5914832850595668,-0.5621011977380579,0.0030999301699755778,0.9570019723865881,0.5653276183772764,0.9960904898224664
ENSMUSG00000073147,5031425E22Rik,0.5520896379613834,-0.5778550035513812,0.17199720318658093,0.5991825670546991,-0.4310549816587449,1,0.6562371293544966,-0.29481191794364436,1,1.0987550015363097,0.47298812677870156,0.2874254468240839,0.7514716245562444,-0.09796162600832009,1,0.6386621265757393,-0.3351963114547858,1,1.4916898969119234,0.8913565666367087,0.6854621192751966,0.6141690017587738,-0.4120520797138342,0.565766285740853,0.8260586741869279,0.18762767053446355,0.4543539953085727,0.6027272037627069,-0.41587085183233946,0.9960904898224664
ENSMUSG00000070858,Gm1673,0.7896700141959418,1.1043084600427246,0.00011498574295061407,0.624990055897879,0.6706780202518505,0.6872306238386398,0.6668215991827949,0.7593342452359821,0.8917111548883784,0.539174570463541,0.4726744740172856,0.2919916487976403,0.5904419907227635,0.5855963711703585,1,0.48897569065955043,0.3110737456173356,1,0.4810786442476969,0.28856581802839365,0.9630418908612249,0.773991710436164,1.0524818125103779,0.001975123797583855,0.3165996785235674,-1.1699047769588589,1.9467053132452215e-11,1.7391670459717803,2.1476304730881832,0.9960904898224664
ENSMUSG00000019179,Mdh2,1.2332599513201805,0.8540694204963354,0.0049827527078739175,0.8314499666433184,0.21223781555491145,1,1.0549188262204006,0.5549225668786036,0.9656191365475844,0.978906496268028,0.47046020717741416,0.2917038735265275,1.348623183355403,0.9070133605143502,1,1.092710982188179,0.6071451039475132,1,0.8687103575983591,0.27434880091315406,0.9661473820566813,1.2190070369929693,0.8219254065101653,0.029564414260150638,0.613690515024825,-0.8959127690863976,5.542715481497361e-07,1.8679942345622826,1.3806518860010937,0.9960904898224664
ENSMUSG00000060126,Tpt1,2.8541615594065872,1.7410064811346821,8.937520067616125e-12,1.2847641184974352,0.3837936382098976,1,2.317998892397335,1.2348197392724873,0.6163903820137954,1.3439127353344975,0.46939554510616405,0.29254042362523097,3.0125960663013727,1.6078997058907485,0.7557446731688036,4.096418796239703,2.0737877730624974,0.07709545762557773,3.1633516607366543,1.6878542359444604,0.3272691062846263,1.2520243031568612,0.36466736494857854,0.5300167248299711,0.7358386599205243,-1.4411779308874084,1.7997777515998055e-17,3.505939918070097,1.833256897493346,0.9960904898224664
ENSMUSG00000039830,Olig2,0.4823541028008612,3.7834723622708912,3.3140676077638555e-73,1.570890625237039,5.0669758830392055,8.032919198027493e-47,0.042337879313193334,-0.511371080733729,1,0.08823379164835132,0.4691878044301494,0.2723895381305513,0.013419136152790079,-1.704479777478082,1,0.047400704706793154,-0.38859550139069876,1,0.02422698208441639,-1.2410377279985139,1,0.0208152330163667,-1.6851312677265606,0.0008272553755754123,0.009720900664037538,-4.880007054508863,4.6030881547829235e-183,0.10122136246396606,0.6975009995287862,0.9960904898224664
ENSMUSG00000068290,Ddrgk1,1.0388396770760884,1.87882991575381,7.493341450182564e-14,0.6777270983165511,1.0431036255116333,0.30109723328303467,0.5574487442903788,0.7500430337155984,0.8979097847418696,0.45295262422736704,0.46893173773772934,0.2975017912264475,0.7648907607090345,1.2054280208810542,0.9950648902374298,0.7683903710364364,1.2166141262506456,0.6567557367630467,0.7891074164638482,1.2527232701790676,0.45507536371899143,0.5160742254747468,0.6791685566874212,0.10557009049993488,0.24074313299695724,-1.5473992464892803,5.298866357710199e-20,0.6303330298892431,0.9272232444563181,0.9960904898224664
ENSMUSG00000021420,Fars2,0.5219175296254555,-0.5063654345578222,0.2490946628121667,0.6339665737563763,-0.1983726704743793,1,0.8255886466072699,0.18575707092808336,1,0.9878160973790993,0.4683535836623074,0.29441465134645955,0.6306993991811337,-0.19929609305334783,1,0.4839861427956775,-0.5853000216737545,1,1.9243145769907877,1.4116725053364951,0.34833504959424677,0.7067609003488187,-0.04247668492680806,1,0.7276094147032097,0.008429258535153472,1,0.5889242906994389,-0.2995988443543739,0.9960904898224664
ENSMUSG00000021709,Erbin,2.0359179591706607,2.7641465314774942,5.885796217793292e-35,0.49034228802041857,0.24131218192295756,1,1.0231654167355055,1.305634362036699,0.5699795466869256,0.5650411543343932,0.4668847014032361,0.29938663410134414,0.7045046480214792,0.7653704401940636,1,0.5613241346857084,0.43708952701005555,1,0.6783554983636589,0.7106692284650953,0.794050159485101,0.3476383169285151,-0.27307929309031986,0.7816423122315562,0.26980527394771775,-1.8936727842547179,1.970645199548713e-30,0.3312699135184344,-0.3168455005073265,0.9960904898224664
ENSMUSG00000031839,Hsbp1,0.9347359125527874,1.3753260087474584,3.992358017492965e-07,0.4914643527527307,0.3068990122659485,0.9988790858560346,0.7338565747620177,0.8860501139035448,0.8340763488944076,0.5411864158757184,0.465979354953697,0.30045111596658536,0.6374089672575287,0.6834905846410827,1,0.7309687620573891,0.8817204456053075,1,0.4533906647226496,0.19159139504889477,0.9942448909633861,0.4849710037261528,0.3009614744158957,0.6417829857428933,0.3307620251806566,-1.021934771764231,7.582659375111558e-09,1.1548437262934308,1.540838435524924,0.9960904898224664
ENSMUSG00000026596,Abl2,0.34428173948876717,-0.5684475456573104,0.18104782853081655,0.4948305469496672,-0.01225658498656812,1,1.0372780431732367,1.0598106557002671,0.7414764456993973,0.6774170909288731,0.46492905991564615,0.3002779481035032,0.5032176057296279,0.019989270312550933,1,0.3941742812459641,-0.3379785490589986,1,0.4464686698413878,-0.15655698906022075,1,0.507221770053993,0.023589897904269574,1,0.5008275062806374,0.018328462134254542,1,0.3128660294340769,-0.6622669013842462,0.9989617302437959
ENSMUSG00000027797,Dclk1,0.8715942818630309,-1.4322588573402388,0.0001337846414484844,2.1543642860393675,-0.06611774541749393,1,0.5221671781960511,-2.1087557677857998,1,3.049382831886018,0.46167537849039375,0.3018718071020639,0.20799661036824624,-3.4035828783697517,1,0.967972285591355,-1.22303461888836,1,0.8617883627170974,-1.38900851176891,1,2.6425775708709214,0.24487876655337937,0.7398412134397452,2.3268819358465302,0.25025530624759484,0.2889937598265245,1.7759748141404954,-0.34692177639947475,0.9960904898224664
ENSMUSG00000036278,Macrod1,0.5826613768712972,-0.28259198059933544,0.616009267672379,1.7908153127702242,1.3811481139823447,0.1241412840662026,0.21168939656596666,-1.7112364865535756,1,0.9449925307484662,0.45709104520570343,0.3107447646668043,0.3757358122781222,-0.8838476066374088,1,0.34677357653917096,-1.0113053693127474,1,0.6541285162792425,-0.09628278470923113,1,0.6424011568844205,-0.13152223074959357,0.9926837431059348,0.6890610155182333,-0.11388268357903475,0.64980868594973,0.8143718707328178,0.2197647149723329,0.9960904898224664
ENSMUSG00000028936,Rpl22,0.6454033769870678,1.3301991477072725,1.252276619798668e-06,0.44994795765718043,0.6822877551003335,0.6804629993462427,0.6844623822299589,1.2853497503793312,0.5905333207867506,0.3811010023638888,0.4558057121380832,0.31766664109543985,0.8051481691674047,1.5171284749244467,0.8299426223355953,1.0677632428688142,1.9383020142554916,0.08295625494506018,0.8237173908701573,1.554190861108429,0.27347489660354735,0.32395201728920126,0.20922237574699776,0.8043475713268217,0.22782103918321078,-1.142688553928461,6.92254244610825e-11,0.9247951752389626,1.7194797513460687,0.9960904898224664
ENSMUSG00000022400,Rbx1,1.089992390546271,1.1242130411013196,7.548672206245848e-05,0.6261121206301912,0.21822254746222647,1,1.0196372601260728,0.922828089612909,0.8134249754199735,0.7259887873085845,0.45273706028800553,0.31786585129865536,1.1003691645287865,1.0300805812056302,1,0.9704670595232914,0.8530641728509565,1,0.6645115086011353,0.3041400152557815,0.9564560825143588,0.6715903342177163,0.3368916937095088,0.5788314373226764,0.4621450257071915,-0.8790736966746707,9.849396933983456e-07,1.2882718859050226,1.259785677877656,0.9960904898224664
ENSMUSG00000028822,Tmem50a,1.0512282248696483,1.8617516889220451,1.409511451673366e-13,0.5531779130299,0.7128538927447531,0.6479052700367686,1.1078411753618922,1.71450382971955,0.2737579265278647,0.4575511280266296,0.45179322368135755,0.3217288155830642,0.9393395306953055,1.4702134829328348,0.8577806780794659,0.8681813283138956,1.363536061197063,0.48903526440576894,0.3945537082319241,0.22158291313487521,0.9855567586588732,0.4691801372999436,0.49617388955938724,0.316082235755281,0.25177132719857226,-1.4654764600813572,6.520500293621378e-18,0.6119291458048857,0.853769778541917,0.9960904898224664
ENSMUSG00000040549,Ckap5,0.7752833135324531,0.03654162055113652,1,0.7091449108212918,-0.09510616255589899,1,0.6456526595261983,-0.22801342229445537,1,1.0174189655868524,0.4505640704648069,0.3194898264180077,0.46966976534765276,-0.6793753427989601,1,0.5987457436647556,-0.3380253539907257,1,1.1732781323738795,0.6340832622309704,0.8281658799817823,0.8098800432230031,0.10301622371579544,0.9705491042611009,0.7377493197062144,-0.17913526540638758,0.43888101361208803,0.791367015627371,0.06553625180919248,0.9960904898224664
ENSMUSG00000025967,Eef1b2,1.0000755113994657,1.299932618795467,2.226174013884779e-06,0.7517833706491543,0.7656934358157987,0.5873542075442347,0.9878838506411778,1.1539362064973788,0.6742928845665901,0.5989551198539549,0.44997066955025067,0.3234150359472968,1.1070787326051816,1.3148738247295173,0.9428848875657001,0.9854357031149104,1.1531050973769341,0.7297299946575794,0.6402845265167189,0.5267815593783988,0.8767487165978263,0.7318827332996061,0.7705453658622121,0.04866951242836269,0.35357262139402745,-1.2072672300276532,3.368601947722968e-12,1.4585078136853291,1.7167778123150672,0.9960904898224664
ENSMUSG00000027508,Pag1,0.26235747182167807,-0.932731630648307,0.016510926709380803,0.381502008986138,-0.34759829296512446,1,6.449470282043118,3.7979613785591404,6.390640224836109e-07,0.651263100570567,0.4496768493214873,0.32592356192260585,0.5032176057296279,0.06256530322142162,1,0.27691990644494946,-0.8027156696107367,1,0.26303580548794936,-0.8716195347650009,1,0.3249090394968503,-0.6054481959034748,0.3070514279285737,0.4817711889444121,-0.0485619121152312,0.8803272001801103,0.24845243513882578,-0.9474231480411892,1
ENSMUSG00000023861,Mpc1,1.2934043527050434,0.9255242299257808,0.0018662130722700157,0.6878256809073606,-0.07013396561388763,1,1.0584469828298333,0.5540803717233274,0.9659822038299435,0.9685598627196871,0.4480851743693842,0.3237813736823413,0.7514716245562444,0.06092911898757869,1,0.9879304770468468,0.4552439528285611,1,0.7268094625324917,0.011399585088186115,1,0.7172881446329582,-0.009959036078053485,1,0.6543506960781958,-0.60199149469191,0.0013771526426546044,1.4769116977696866,1.034708961453275,0.9960904898224664
ENSMUSG00000030342,Cd9,1.4658449453799163,4.037849563511813,3.3679236986474634e-89,2.5425986834193783,4.053006376020517,2.985944524187948e-23,1.633536510167376,3.2115884997441055,0.00020437682082958733,0.24314588838601048,0.446166500386997,0.2829229059526078,0.20799661036824624,0.23207564739570552,1,0.44406975988469377,1.305524703180834,0.5701402640145712,1.2874910479146997,2.8588999769232246,0.0017122026479168397,0.05431101028408322,-1.794588329475265,0.00016344183749041898,0.02961522667819712,-4.7377026219368314,1.32832631105681e-196,0.2576543771810045,0.5250559502084453,0.9960904898224664
ENSMUSG00000032035,Ets1,0.003996305739858005,-1.7344546383693356,0.0016424140990628636,0.12679331475127528,3.4223462856732874,7.225348697789023e-10,0.7232721049337194,6.096797449926591,3.3577009382535855e-26,0.017531795734688698,0.44525778763141055,0.4316700692876757,1.1137883006815765,6.649483243537966,4.6975542375071916e-21,0.49895478638729635,5.551398949753155,1.8806719819084662e-24,0.031148976965678216,1.3832943022684843,0.626634173596297,0.0016747888633858263,-2.869119693838983,4.141433087110699e-05,0.0034023152324131386,-3.9516697027561305,2.620874783272271e-83,0.027605826126536198,1.2748227993582937,0.9960904898224664
ENSMUSG00000027835,Pdcd10,0.5752682112525599,0.45147056559892296,0.2202576689473673,0.4948305469496672,0.2030587084673514,1,0.6527089727450639,0.6038614482946704,0.9509811499275287,0.5768248203200036,0.4443958767977162,0.33181026175806727,1.1607552772163419,1.4324513821485818,0.8695341970673521,0.8457283629264674,0.9802607531907905,0.9430050357855847,0.35994373382561495,-0.25244061516657523,1,0.49143090362778385,0.20127305864858802,0.8159678770185685,0.39916029347365173,-0.4862667207644721,0.012535143483666987,0.6717417690790475,0.6453809367431895,0.9960904898224664
ENSMUSG00000023977,Ubr2,0.9725010017944455,0.6439560235588042,0.04973185242289135,0.7371965291290961,0.19386765463300226,1,0.7373847313714506,0.19377501316246126,1,0.8633690883115549,0.4427953862412135,0.3319269229535211,1.4895241129596988,1.2061674454644695,0.9885318169297301,0.6636098658951042,0.041140259611208485,1,0.9379303064109774,0.5411220816042787,0.8693264704823913,0.6897737561630481,0.10088697174040406,0.9742556884846981,0.5982376350037171,-0.48385684531325596,0.012725985158951028,0.377279623729328,-0.7664820045539344,1
ENSMUSG00000061904,Slc25a3,2.0269262712559803,0.3960067214324857,0.30002733240691076,1.5069329354952452,-0.06308093447218144,1,2.1662881581917257,0.4611498384111431,0.9953020038986821,2.1009414232881047,0.44130341434912845,0.3322432634338156,2.5764741413356953,0.7079272250509544,1,2.078146685303089,0.40252032787172454,1,1.9589245513970968,0.31558169219861953,0.9513572852863947,2.2332113215490432,0.5419323205758442,0.24401172574837204,1.4423470161133491,-0.5390952620588612,0.004693636645475358,3.1700690335305732,1.0108529386634713,0.9960904898224664
ENSMUSG00000043962,Thrap3,0.5948501093778641,-0.016084164175545257,1,0.7270979465382865,0.27869821371772957,1,1.1290101150184888,0.9135293577262797,0.8156819162501925,0.8015766935089637,0.4389629815006341,0.3380988040099528,1.1339170049107616,0.9169507110977753,1,0.885644745837451,0.5631671190103935,1,0.913703324326561,0.6073971132914384,0.8414746223705928,0.6093838907205285,0.02102723957184849,1,0.5805053713786279,-0.2363168676860642,0.2828853071237321,0.5337126384463665,-0.1663683370757636,0.9960904898224664
ENSMUSG00000032186,Tmod2,3.916179809773852,2.2349175599989346,5.063796170057983e-21,0.7843232478862072,-0.409266192462609,1,0.43396326296023163,-1.2559178251531404,1,1.3852992695278612,0.4388679612048259,0.3376028993337292,0.4092836526600974,-1.3317271749707256,1,0.7584112753086905,-0.45486936010525963,1,0.3841707159100313,-1.4307200668580793,1,0.8692154200972438,-0.27104523045819884,0.783704956981691,0.8025776710312096,-1.3065434115371073,2.435710551411833e-14,1.0076126536185712,-0.04419700333520815,0.9960904898224664
ENSMUSG00000009549,Srp14,1.003672186565338,1.2839722106323903,3.1461699042620247e-06,0.5946943081254504,0.4028580539127403,0.9247655876248662,0.8467575862638667,0.9117669136012424,0.8203231169453484,0.6024039977034018,0.43880522256930377,0.3402903058358014,0.83869600954938,0.8965532000440273,1,0.7883485624919282,0.8096967306666595,1,0.6679725060417662,0.5690278549294734,0.857511867519201,0.651971378960911,0.5675206534044847,0.2174668953252005,0.3712713646719992,-1.0611843648287174,1.624968839043212e-09,1.3388825671370055,1.573668674459978,0.9960904898224664
ENSMUSG00000032340,Neo1,1.5014120664646526,0.9389385663470176,0.001527641932216597,1.0760600782873715,0.37731122709654386,1,0.2716680589263239,-1.6037302839666214,1,1.107952009134835,0.4380672499890441,0.33856479847396287,0.29522099536138174,-1.4727014060352595,1,0.5338816214344071,-0.6385447176042944,1,0.6818164958042898,-0.28471366444048307,1,0.6096231462724407,-0.4699389368331124,0.4810755417302633,0.7788620254456697,-0.4191592009552186,0.0346442538191464,0.47850098619329406,-0.7914922670258464,1
ENSMUSG00000013822,Elof1,0.24697169472322472,0.954629478049053,0.0015949806539000573,0.13464776787746047,0.0008499259871634912,1,0.26108358909802554,0.9653232991781089,0.8073112963529119,0.1799164611461496,0.4339508633046334,0.3014581145722902,0.3019305634377768,1.1812485315612147,1,0.1646550795078078,0.30064238654843134,1,1.8377896409750147,3.831321766477238,1.798025365836531e-07,0.18829411935494933,0.5096420158481751,0.26182181104512525,0.10954449437956784,-1.12893442948321,2.1991973683077728e-10,0.3818805947504174,1.5128823919936116,0.9960904898224664
ENSMUSG00000033350,Chst2,0.18662747805136884,0.022536541012476263,1,1.1501163506199747,2.7378075401040673,2.2357357542792568e-07,0.13054179454901277,-0.46401410604384985,1,0.24429551433582614,0.4328788930805869,0.2972693362057743,0.2214157465210363,0.3004465244375929,1,0.17962372309942667,-0.01922466976231041,1,0.04845396416883278,-1.8352101589223384,1,0.14714216442604044,-0.3381987129139592,0.7582113361472235,0.16884198843019682,-0.5376269604034429,0.005578384021645214,0.32206797147625565,0.8240532174964625,0.9960904898224664
ENSMUSG00000032050,Rdx,1.5074065250744395,1.3857547069830773,2.8432874249289683e-07,1.2948627010882447,1.0358951812110866,0.42665368370486884,0.9808275374223122,0.6205695836496607,0.9469971885916558,0.8487113574514054,0.43219576830802087,0.34867086396275504,1.0802404602996014,0.7580875154450075,1,1.5717075771199835,1.307899581671779,0.5407576268810766,1.5678318406058036,1.3005973721125625,0.42114946517450225,0.7577223329061302,0.26126613642893587,0.7134807025343273,0.5215430807991727,-1.090904387472837,4.569622986442313e-10,0.9524010013654988,0.5774934281500633,0.9960904898224664
ENSMUSG00000038286,Bphl,0.19701787297499965,-0.06197990117923169,1,0.16830970984682558,-0.2813776867833764,1,0.2046330833471011,0.015276944466708464,1,0.2721739436188557,0.4315254243221114,0.3573504656773864,0.24825401882661646,0.30392229764919043,1,0.16714985343974428,-0.2798525882659826,1,1.2528810735083904,2.6377820693134884,0.005695221893537664,0.20528126354071985,0.00162654918674221,1,0.1973510436535207,-0.263116114771758,0.2277267244071209,0.2852602033075407,0.4930577708404036,0.9960904898224664
ENSMUSG00000044950,Pwwp2a,0.3650625293360288,0.024235435467792055,1,0.5150277121312863,0.5277271321405811,0.8237397819978749,1.1078411753618922,1.6346757592862684,0.3265103537390834,0.4768073626860418,0.43107460262244146,0.35306820604684863,0.6172802630283436,0.7879336850046255,1,0.3293101590156156,-0.11992889967022946,1,0.4533906647226496,0.34219297563163775,0.9454558317285169,0.35338045017440933,-0.025620174490774028,1,0.3459467424248256,-0.25839923221695127,0.23411603713959703,0.3312699135184344,-0.10506177615567203,0.9960904898224664
ENSMUSG00000037499,Nenf,0.9391318488666313,1.2890812004655139,2.852078788910114e-06,0.6956801340335458,0.7348249725525817,0.6222343201479198,0.8008915503412405,0.9321290814825235,0.8116964296308068,0.5578559921480453,0.4275376667100228,0.3576916242055572,1.1607552772163419,1.4650349040573427,0.8577806780794659,0.823275397539039,0.9738952017866276,0.9494550356285327,0.7475754471762772,0.8325448087964411,0.7206424984534978,0.773991710436164,0.9501878138658449,0.007307415657174451,0.3300413377176331,-1.255669835516212,3.5755250795973447e-13,1.3618874222424524,1.6995172536805598,0.9960904898224664
ENSMUSG00000090841,Myl6,2.330245876911203,1.382577481973406,2.991818326889243e-07,1.2971068305528692,0.3947732398089687,1,1.9863521711106538,1.0075744701833886,0.7718383845627833,1.3099987698149358,0.42689448003705593,0.35576576243295965,4.877855991539194,2.3043980105909556,0.2631114263029415,5.817812809275876,2.590458445629083,0.0035040612493254767,1.5747538354870654,0.6710507556709212,0.8120933870396359,1.1608679378782898,0.24443736445791114,0.7421172844992813,0.7842755615051251,-1.2099834557423061,2.5282981739802614e-12,3.3080981641632543,1.7457171022469415,0.9960904898224664
ENSMUSG00000062070,Pgk1,0.8979698997460938,0.8416656025492529,0.005928592730350844,0.5082953237374133,-0.053178105606433435,1,0.7268002615431522,0.4657763875949226,0.9969782832004812,0.6981103580255549,0.42685220381090894,0.3576344684789556,0.7246333522506643,0.4622129302645666,1,0.6436516744396122,0.29021437403951567,1,1.3047960351178542,1.313111534860488,0.4136891149441783,0.6845101340209784,0.40114739331771243,0.46641771801259113,0.4665529513531258,-0.727875493162821,7.540965447091459e-05,1.4861136398118653,1.4992237517328697,0.9960904898224664
ENSMUSG00000086507,Adap2os,0.016784484107403623,-0.438811232107458,0.5261250893592947,0.0190751004493069,-0.1664451709584478,1,2.7060961194349407,7.771294582309326,9.963541899630052e-76,0.02960286820775305,0.4250542169082303,0.40755105204304354,2.167190488675598,6.882368275069645,1.2508717836566122e-26,0.22203487994234689,3.3794893031543465,3.109874891356302e-05,0.017304987203154563,-0.12833759524915145,1,0.00813468876501687,-1.486446576468036,0.017684224199228042,0.004324124778140836,-4.464004557060459,4.2256809180067205e-118,0.018403884084357464,0.018271877295624073,0.9960904898224664
ENSMUSG00000025898,Cwf19l2,0.6875644025425698,0.14570810653081734,0.8132654360248263,0.8224734487848211,0.3996436111944076,0.9257865390389909,1.2807208492240982,1.0373786239717955,0.7540330695487605,0.8260062449425463,0.4228184367161906,0.362958485044496,0.831986441472985,0.4132890054838787,1,0.6386621265757393,0.031077869513159273,1,0.9448523012922392,0.5970781359631304,0.8435736826080813,0.7694458549498311,0.317527674394499,0.6125532499112606,0.591365963844656,-0.370882620070984,0.0674671003199481,0.5061068123198302,-0.3010947000741073,0.9960904898224664
ENSMUSG00000004285,Atp6v1f,1.4035025758381314,1.3202152533070397,1.347319717175539e-06,0.6665064509934293,0.10997124422216553,1,1.2419111265203377,1.0102497380859836,0.7718383845627833,0.8159470178816592,0.4224773884360919,0.3640893317237945,1.1339170049107616,0.8757057507634762,1,1.1151639475756074,0.8562768958389056,1,0.8998593345640373,0.5439970629229884,0.869051173278534,0.8663443534742967,0.5209262111034993,0.2763672448203825,0.509693638093182,-1.0487183313003947,2.482313161568899e-09,1.835787437414657,1.574829309716999,0.9960904898224664
ENSMUSG00000006095,Tbcb,1.0262513139955358,1.258209175337697,5.463467664534059e-06,0.5823515960700165,0.31730799935512,0.990952612455061,0.9279051882808206,0.9898049933724198,0.7810422500350497,0.618498761000821,0.4217296463034276,0.3660231859559575,0.6642472395631089,0.5078143925702029,1,0.6685994137589771,0.5162797608876337,1,0.4326246800788641,-0.11076987692792173,1,0.5751703467970752,0.31378272090722015,0.6190607828495772,0.3970485116052574,-0.9324940221219975,1.7746708496646057e-07,1.4769116977696866,1.661505513739281,0.9960904898224664
ENSMUSG00000024109,Nrxn1,4.792569658524712,-2.465731017942791,2.320119585764792e-10,27.075421990692675,0.11405569628110879,1,3.824521764625131,-2.7178636283758637,0.8290990164367477,32.97500852504981,0.4208104921510447,0.3626891315823665,1.6170059064112046,-3.957785174378985,1,10.9620366569289,-1.1979327408011637,1,4.180884908282143,-2.5893854569528454,0.7175972780256403,16.566054414404945,-0.6235538870365156,0.27870087972796664,27.202281251126742,0.7428302238812758,0.0003200956654442345,14.29981793354575,-0.8147753648160316,1
ENSMUSG00000028532,Cachd1,0.18003357358060312,-1.411211059137914,0.0001807465525452414,0.30407954245659824,-0.5967649914414825,1,0.09173207184525221,-2.2785605564898157,1,0.6049906560904871,0.4207598427991708,0.36740780771314674,0.14761049768069087,-1.584707944478503,1,0.3392892547433615,-0.43157089279135263,1,1.9762295386002513,2.121854914095951,0.053995091311424916,0.29404507330016866,-0.6726469860617394,0.23182406875105444,0.4844695768873605,0.4371682287499232,0.04392115124425004,0.3128660294340769,-0.5403859342195438,0.9960904898224664
