FeatureID,FeatureName,Bergmann glia Average,Bergmann glia Log2 Fold Change,Bergmann glia P-Value,Purkinje Average,Purkinje Log2 Fold Change,Purkinje P-Value,endothelial stalk Average,endothelial stalk Log2 Fold Change,endothelial stalk P-Value,astrocyte Average,astrocyte Log2 Fold Change,astrocyte P-Value,microglia Average,microglia Log2 Fold Change,microglia P-Value,OPC Average,OPC Log2 Fold Change,OPC P-Value,MLI Average,MLI Log2 Fold Change,MLI P-Value,PLI Average,PLI Log2 Fold Change,PLI P-Value,fibroblast Average,fibroblast Log2 Fold Change,fibroblast P-Value,pericyte Average,pericyte Log2 Fold Change,pericyte P-Value,oligodendrocyte Average,oligodendrocyte Log2 Fold Change,oligodendrocyte P-Value,granule Average,granule Log2 Fold Change,granule P-Value,UBC Average,UBC Log2 Fold Change,UBC P-Value,Golgi Average,Golgi Log2 Fold Change,Golgi P-Value
ENSMUSG00000063458,Lrmda,0.50051257380818,2.164234854689239,2.625082191200876e-13,0.05962115119963716,-1.2671824756181875,6.97334164908116e-05,0.29977494319436265,1.1780450944221443,0.3098218882077979,0.5868563557503864,2.3039746396107907,1.2937237259920444e-09,5.8384113334776835,5.5737488757246165,1.1262791692763515e-11,1.12158668388556,3.110122794614729,0.0028455494334655267,0.016907996460390505,-3.1161347693154537,2.275707595376536e-15,0.04643594083781327,-1.5196596323803613,1,0.9087738907268759,2.8619719463501254,7.846094559382586e-07,0.5718886236499627,2.103048508568055,0.6032051879157253,1.1362648022773512,3.4472155509792124,1.4031516197722622e-24,0.008914500703271528,-5.163766480056157,7.996122801851251e-167,0.7228271591290131,2.4891324315308774,0.0015052938425885432,0.02404176601762084,-2.500221573959701,0.012237133858414703
ENSMUSG00000024500,Ppp2r2b,2.289332671536815,2.1105423338904403,4.183586141004087e-13,0.4250898389174446,-0.6305332972640438,0.04319983443548794,0.12093193731136222,-2.3908659873192786,0.6872870170671679,1.9182223645744538,1.7047273977280535,4.084576094322169e-05,0.09899914869809985,-2.6442668699118377,1,2.2178199551106283,1.826012805630835,0.4444797874350345,0.12932477039482232,-2.409035893956353,1.5463939046480636e-11,1.1654767122955387,0.8925683447387105,1,0.2588792092278341,-1.2960466744104722,0.9142830441111381,0.21516601681879788,-1.5416356538277252,1,0.06457699067859787,-3.325532790413587,6.643657876654685e-05,0.5085687276213616,-0.6804565537922249,8.814881572401713e-05,1.4543005761423444,1.2193599648801903,0.5087803124594616,1.2874569446215771,1.0666551286926338,0.09649957702958993
ENSMUSG00000056486,Chn1,0.8059208831764836,2.1173009936931733,4.63704191637632e-13,0.786357194523797,2.3845854585602284,3.818063856137882e-28,0.13171929322176543,-0.751251997153835,1,0.4953209208759429,1.2217076133916172,0.010139540166585184,0.06092255304498452,-1.8105134084096424,1,0.2837167607245496,0.36199185131122724,1,0.15859272629302992,-0.5271592857259368,0.1984680080997799,0.27926967236262346,0.3385239058507108,1,0.20135049606609318,-0.13791468260105066,1,1.463695140727875,2.736814695610163,0.1964696240425423,0.06802351546200618,-1.7306076659278045,0.04510600120248025,0.048348785064271274,-3.3068742840510827,3.650888978156846e-82,0.582757781403056,1.416758986240629,0.3272775740021682,0.3467719132372091,0.6677392224257019,0.49137264141395864
ENSMUSG00000027351,Spred1,1.4121832473743448,2.1026201224214867,5.405640262206202e-13,0.018646361618255485,-4.552259261277786,9.304106745148622e-32,0.24583816364234665,-0.674194284239702,1,0.7424183338234741,0.9674738737770648,0.06499047695045002,0.781839430743968,1.0015109687348127,0.9392647372113022,0.9791246508408925,1.331688941376652,0.6437146867905856,0.32895684252683804,-0.2763732954785729,0.6110773153377644,0.41399930352585634,0.08225409157770458,1,0.36045334340403284,-0.11978155925779066,1,0.6738093684588671,0.7868746824790562,1,0.49557398464586905,0.35151681501807874,0.760920139999987,0.3438804021289783,-0.42691087732890565,0.018390239538780356,0.21846211587711,-0.8449117225479867,1,0.46494330552720986,0.25521959402997907,1
ENSMUSG00000022995,Enah,1.979916618174415,2.097221781515315,6.278133691177551e-13,0.053625991894527165,-3.5142649954094862,4.397238614757903e-23,0.1924691396645624,-1.5218676638381718,1,1.082499018049438,1.023212699110515,0.04466062387872793,0.12946042522059212,-2.0665732410955893,1,1.1264159053447012,1.0389711237014172,1,0.6457142445695968,0.2573248456843775,0.564981973688817,0.9673064295651524,0.8217740874614514,1,0.2597780953709863,-1.091048667491868,1,0.0764405586066782,-2.802663531651417,1,1.2246046743573433,1.2069873719601494,0.017026623369473037,0.41802640797841134,-0.837806858292903,9.551126473494623e-07,1.253707393226159,1.2039479764927183,0.5251774340925172,0.6144912399080039,0.16289060788003729,1
ENSMUSG00000031467,Agpat5,1.220540216383915,2.0959432526843016,6.864241038542051e-13,0.17673918455379375,-1.0269589686911005,0.000888477101758057,0.22426345182154026,-0.6008393128246154,1,0.8159362490038268,1.3345643213194494,0.003433694304405584,0.16753702087370745,-1.0032736782317035,1,0.585543101920879,0.7913319513087427,1,0.25725837652391625,-0.4386612250761235,0.31391664864498836,0.2354498408677856,-0.5293884792985444,1,0.2714636152319649,-0.32521170426221224,1,0.18968583061657182,-0.8245509399069937,1,0.20842405137558692,-0.7203718426224675,0.5005220063286148,0.29007502288423226,-0.5104930457972925,0.004129657728988494,0.22480270499227678,-0.5972495425796631,1,0.20272506091129439,-0.7589826420716017,0.6510330154038363
ENSMUSG00000029636,Wasf3,1.4485261985935374,2.0925982179917075,7.553494832713072e-13,0.4209829187635504,0.06759499616658626,0.8846061553196591,0.13001602649907018,-1.638966776272836,1,1.0836251130303187,1.5086494676102582,0.0005196097012726686,0.07869163101643835,-2.319960333243263,1,0.41048382402700795,0.025955719640836206,1,0.37935979400053377,-0.09983865684841198,0.9608413544384362,0.4898664744721428,0.28190246101980465,1,0.11281021096560132,-1.8472911425560052,0.6288877965341209,0.4275009018373484,0.08755977444871776,1,0.26882893310584843,-0.6009615103792998,0.6335118743339451,0.28575927254375955,-1.0185445369838817,1.730577607305434e-09,0.44499407244625044,0.1422109174425814,1,0.31132049555020885,-0.38368941937518874,1
ENSMUSG00000024302,Dtna,5.074714747433839,2.0850956592749945,8.744079126239267e-13,0.15644061367822448,-3.3358731350160267,1.8185715206856513e-21,0.20666302902035608,-2.7897122922767634,0.536708008618441,4.96607886568378,1.9328994028173505,1.0502709183121898e-06,0.29699744609429957,-2.2519101633660625,1,0.9042717182242028,-0.6539663842601777,1,1.0397882759961035,-0.4921364232356801,0.23682009479964647,0.9417993634711423,-0.59707993723751,1,0.392363801485936,-1.8677706175303939,0.616548355674154,0.09908961300865692,-3.807741345446535,1,0.9202221171700196,-0.6417586906458322,0.5854862557072927,1.2838030700301701,-0.33888040778171324,0.06731826185863402,0.7723990376657716,-0.8850874873260837,1,0.9355914368891094,-0.6157542243933497,0.8039945820832718
ENSMUSG00000053166,Cdh22,1.1816468826230246,2.0898711576313906,8.895488541651043e-13,0.010196491416565024,-5.175753027610295,2.6665373119227086e-37,0.05677555742317475,-2.536650444688188,0.6320060592650139,0.24307564515867158,-0.45306781996745427,0.7774567570744851,0.055845673624569145,-2.5048651578337497,1,0.10020634527718135,-1.7082542426152183,1,0.6313210450510999,1.0880417646289495,5.2115520782310036e-05,2.671047639177879,3.1021922650754092,2.2747234527766755e-05,0.050787067088099394,-2.7022017670470895,0.2707906787104888,0.05096037240445213,-2.6232653314086196,1,0.031562911174370864,-3.416646339035471,4.679255603663134e-05,0.2618192394051127,-0.7189487219386232,3.270645279711933e-05,0.197711096954746,-0.7409330720446261,1,0.29583596828462255,-0.16082817420048956,1
ENSMUSG00000036972,Zic4,0.9085737804798174,2.0880842942610602,9.333147227116675e-13,0.00896913596827479,-4.981479631136797,2.5739824921805445e-35,0.11298335927211775,-1.1696542104658816,1,0.6611786244885111,1.4611949352149978,0.0009213235807783059,0.05330723391436146,-2.191192667278239,1,0.06640179506319246,-1.9158027142549219,1,0.10262511775642084,-1.3978056688552492,5.0640993292439696e-05,0.0856775809824442,-1.5654209581022152,1,1.283609412421344,2.4085737368446667,0.00012784435298905252,1.1154659292974523,2.143647360804231,0.5541163006665156,0.029930346803282718,-3.1142022184416165,0.0001795950170655734,0.2437691442311274,-0.14255076267798183,0.494423463697712,0.06801722868997093,-1.8990957529622738,0.9633037463792613,0.08210874326356948,-1.6515319750439648,0.13561982362969652
ENSMUSG00000021794,Glud1,1.4841404690865307,2.08579596267077,9.336766577909181e-13,0.1394936672960632,-1.6896730703464324,9.819384987258973e-08,0.613743775744519,0.5702338092300977,0.984941574786088,1.716651362996813,2.209189951630985,4.4623947759193825e-09,0.6625327643642067,0.6772415447719304,0.9392647372113022,0.3790938845425897,-0.1295518331290333,1,0.33452149958975136,-0.3425697772569609,0.483801564707722,0.41269124885436864,-0.008071794613133898,1,0.3703410909787071,-0.16630210340089602,1,0.8266904856722235,0.9964725601401313,1,0.2793499034973054,-0.5857470665953333,0.6504210125758789,0.3096993056824064,-0.8849696287842893,2.0900395290086493e-07,0.5291509825202823,0.35367670918673166,1,0.32884246061389866,-0.344377608442916,1
ENSMUSG00000087259,2610035D17Rik,1.0505754369979161,2.084684280431307,1.035039127589581e-12,0.01883518553337706,-4.1225787696452265,1.2561362065931754e-27,0.14137113798370513,-1.059430082690455,1,1.09504693355068,2.0358647539978674,1.7127438051566294e-07,0.195459857685992,-0.5760413099989281,0.9764910321345746,1.4717052396733021,2.3475849231160373,0.10339709473440764,0.12204791115870488,-1.3584509434358518,8.239072122594178e-05,0.28123175436985504,-0.06321331877939929,1,0.10112469110462269,-1.5461899284390923,0.7855524746739156,0.09908961300865692,-1.5352804205638226,1,0.8989987803458737,1.7032551543811247,0.00014129738117154325,0.23287364337157332,-0.7256375427882138,2.717010451255484e-05,0.1602439794560332,-0.8783042339888751,1,0.18296191426969083,-0.6984489012859663,0.8758484004241208
ENSMUSG00000050212,Eva1b,0.061482436273070346,2.174054245112181,1.202901545181825e-12,0.001274561427070628,-3.793165490609976,7.583083942571589e-19,0.5246061505901347,5.494149744866005,1.9094015876528763e-37,0.031048047329995773,0.9709470973087377,0.06647112679454335,0.05076879420415377,1.7018882503856272,0.685010425818893,0.002414610729570635,-2.187402983330008,1,0.0016051895373788453,-3.4429514740210605,1.5599116282214486e-14,0.0026161093429753956,-2.338449791849305,1,0.1568556319800592,3.4144858385566095,1.4720978039231502e-10,1.1692574335021517,6.356703799499476,1.0269054332404107e-16,0.002358148536016214,-2.7292846720055746,0.003639109335395848,0.003908937808378984,-3.157072384076945,1.720503803672978e-63,0.0005764171922878892,-3.84547863139988,0.4236545252161106,0.0030561566971551916,-2.363390031855161,0.03519527352058774
ENSMUSG00000003541,Ier3,0.23536387456239077,2.1123870557223006,1.2775539205512777e-12,0.1081961033646622,0.8635736364352957,0.0009017323473305897,1.2206744845982571,4.496141759209412,7.535716032335358e-21,0.09105282273978035,0.5098528286338193,0.42540972605913513,0.08376851043685372,0.4076982110398806,0.9392647372113022,0.09175520772368413,0.5185348170785335,1,0.01235995943781711,-2.5097000662760376,4.0783359459666645e-11,0.016350683393596223,-1.9427609380969342,1,0.3784310662670769,2.6293003220676385,7.642259957151351e-06,0.3850339248336383,2.5877608319544816,0.28317400983380964,0.011790742680081071,-2.474546349429944,0.003637043868455628,0.02746868966702517,-2.1320897196053097,7.566008923715175e-36,0.03573786592184913,-0.8452723110504556,1,0.02628294759553465,-1.3166877349116501,0.33337620452671357
ENSMUSG00000021796,Bmpr1a,1.4120010771927949,2.0744730852204354,1.318169868812293e-12,0.17942992534427618,-1.2441838323660521,6.207155294395885e-05,0.09651844761939707,-2.0452024267588866,0.826095366680188,0.8230145603122195,1.1028111270959233,0.025125862883886373,0.36045843884949175,-0.13548387081332525,0.9398958831231659,0.40444729720308137,0.02711722598630062,1,0.16592309184705997,-1.3498296834100436,8.92100256822363e-05,0.2668431529834904,-0.5767791826114415,1,0.7591093478920343,0.9486854878009825,0.4901309156168512,0.6228489960544149,0.6513717985260976,1,0.30547093343471576,-0.38986426016745535,0.8801751756762178,0.3701463417011176,-0.24414127415963516,0.20619931320201196,0.25362356460667124,-0.6511924006375964,1,0.1727747252791735,-1.222747927732111,0.3792598656041469
ENSMUSG00000028354,Fmn2,2.567233283491093,2.0691060969743216,1.5032620041292254e-12,0.5966363658053951,-0.3131466647864999,0.3611623746817517,0.09424742532247009,-2.947569792163211,0.4789675076350478,2.0305101212394128,1.5763935403904157,0.00022390142226185977,0.13961418406142287,-2.356848970863626,1,1.1590131501939047,0.6801774665474272,1,0.75347596884563,0.06157243652440014,0.9781145020328196,0.8724724658822944,0.2694296082675511,1,0.08089975288369815,-3.1718114120081653,0.15045009459812547,0.06511603140568883,-3.422251020309365,1,0.11917719908943483,-2.6388642468256682,0.0012677363307396871,0.5331101358074514,-0.921263388454086,5.897189709099149e-08,0.8801890526236068,0.28257578383093673,1,0.940685031384368,0.38698060587217326,0.8681592949444882
ENSMUSG00000047712,Ust,3.4631462363531966,2.0610516308070514,1.8727942197702836e-12,0.039369786302848285,-4.804296379936938,1.7473762997627722e-34,0.14420991585486387,-2.7749583642013347,0.542350029468592,0.42920305842709183,-1.2218120595087638,0.09964548692563796,0.4442269492863455,-1.1422561639335425,1,2.0995040293616674,1.1018186551683633,1,0.5171385626255514,-0.998787527449398,0.004409774194753491,0.8966714773048168,-0.13280677356049447,1,1.4741732747696108,0.5937642888841794,0.8271036863980854,0.18968583061657182,-2.3577361935022942,1,0.18701931851020898,-2.4267470072554933,0.000998404012566937,1.1045313996372959,0.46227980496570276,0.012156247733839444,0.208086606415928,-2.246600543552794,0.8581979128061709,0.34962432615455397,-1.5146321990300855,0.10463286731458621
ENSMUSG00000037242,Clic4,0.5050668283469261,2.0828521007255363,2.3343143730579004e-12,0.016946946382161314,-3.210432559623531,9.101065691638047e-19,2.2199242952461327,4.184078665615236,1.0048701404813158e-16,0.7250442969756008,2.5736781664892647,8.992937533229532e-13,0.18784453855536895,0.42443997974616643,0.9392647372113022,0.16660814034037383,0.2444651437626626,1,0.01583787010213794,-3.289430065802177,7.827138756567627e-17,0.03858761280888708,-1.8607924047781306,1,1.7582212960057064,3.844411730885237,8.086521564476775e-16,0.6511603140568883,2.2131372881951874,0.5194173263773204,1.045748177702575,3.1912356040833645,3.767207020723762e-20,0.016750063821424875,-4.284441146658859,2.3155454755906675e-125,0.03400861434498546,-2.044499914141477,0.9350858122679209,0.013854577027103536,-3.3668054311581868,0.0005103222352074634
ENSMUSG00000033577,Myo6,1.8683373819751392,2.0522594353166665,2.585305430296195e-12,0.2688852551331221,-1.0732685667944017,0.00051548011045753,0.564349040786357,0.08485893626584129,1,1.344235665748418,1.4120854412010626,0.0015311998496037287,0.17261390029412282,-1.610245479568993,1,0.31631400557375317,-0.7506258457562581,1,0.35683363415931735,-0.6289925423481847,0.10185402907781074,0.4525869163347434,-0.23559578598282693,1,0.45798248993604673,-0.2195096763265203,1,0.515265987645016,-0.04411106121820163,1,1.6322015790056843,1.7076516055992599,0.00012989332143413266,0.38801071811045146,-0.944871886261037,2.591459193942646e-08,0.5176226386745245,-0.04086801414006758,1,0.5411434791762793,0.02370607167248251,1
ENSMUSG00000027668,Mfn1,1.3238307093226733,2.0439137794879256,3.4177043889900604e-12,0.18863509120645294,-1.0954416580698505,0.0003984409166299919,0.19360465081302589,-0.9728995264763285,1,0.8196362753695775,1.1702568979694177,0.01486650722452063,0.11169134724913829,-1.7366447089702937,1,0.31872861630332383,-0.24777373419386062,1,0.2622344640897907,-0.5796379631845694,0.14128587293214628,0.4244637408977579,0.1655166841324709,1,0.2166315604996806,-0.8125540176833079,1,0.1528811172133564,-1.2896104073680468,1,0.41811787503979797,0.145918571928642,1,0.31924171268521395,-0.5516428240411642,0.001791334359015304,0.4634394225994629,0.29350413117795937,0.9994964125822181,0.45658981055498565,0.27630178737199307,0.9911353894292297
ENSMUSG00000034165,Ccnd3,0.291381205388966,2.062402213249424,4.293050985880766e-12,0.013878557761435727,-2.7126250546641932,1.359240226740627e-14,0.690390778265805,3.1663875833086386,2.456764564485713e-07,0.27669762387353747,1.864140153837649,5.176372692832221e-06,2.695822972240565,5.124124186015725,1.209864301533876e-08,0.1654008349755885,1.0164614188354921,0.9159580024193863,0.03938064998369434,-1.1475669679223288,0.0018622171028379352,0.039895667480374784,-1.0338596847972643,1,0.6539396691432268,3.1086299723556863,1.2597290278490305e-08,0.8040414312702447,3.3073734837030484,0.04299369066960152,0.25286608147743095,1.7065203597687748,0.0001725799681016273,0.0343402839591303,-2.1661193777735046,2.3440352403753147e-37,0.03573786592184913,-1.1943910204957207,1,0.029339104292689842,-1.508576315806271,0.21024095144332366
ENSMUSG00000033059,Pygb,0.6065356194701859,2.03873654656012,4.808335628080344e-12,0.04980230761331528,-1.929642174088169,2.131983470886911e-09,0.07948578039244465,-1.1301040346990026,1,1.0215290183703272,2.8118918154800894,2.3010237188744896e-16,0.21576737536765353,0.32243365941166946,0.9392647372113022,0.10020634527718135,-0.7851552808611895,1,0.12450920178268578,-0.528566835609217,0.1950316187491669,0.14388601386364674,-0.2724939678585563,1,0.46382524986653606,1.4421463438636501,0.1200844396802753,0.12173866741063565,-0.4889127298198255,1,0.07237702045157457,-1.289089480536524,0.180548977378959,0.11953213442997816,-1.094525907461994,9.806484063638666e-11,0.17465440926323042,0.007481394153732168,1,0.15973512337131135,-0.12693911149150372,1
